Iteration,15th percentile,50th percentile,85th percentile
2542,-3.379318047,0.063148011,3.554196417
2543,-3.334399986,0.059251539,3.507448566
2544,-3.406366301,-0.009655039,3.581737423
2545,-3.350521088,-0.014736134,3.477941787
2546,-3.504371977,-0.136585437,3.631265604
2547,-3.440556955,0.019021876,3.589656758
2548,-3.344221497,0.065683957,3.536860824
2549,-3.478892374,-0.024280231,3.610670459
2550,-3.322027218,0.00350015,3.491788876
2551,-3.442596173,0.028572912,3.586332679
2552,-3.337325811,0.088666342,3.497834444
2553,-3.390513527,0.122972026,3.547647524
2554,-3.517297673,0.029186262,3.620760214
2555,-3.381438911,0.083704278,3.467769432
2556,-3.333522022,0.094976082,3.499953282
2557,-3.400101948,0.054840554,3.519576252
2558,-3.327377331,-0.045829277,3.491367733
2559,-3.396803451,0.059328489,3.530892599
2560,-3.392820573,0.050448677,3.579100585
2561,-3.456884897,0.054511456,3.582555962
2562,-3.452710021,0.021549402,3.591611695
2563,-3.398711383,0.097999893,3.552680838
2564,-3.488869369,-0.082450889,3.609123135
2565,-3.393860447,-0.056571143,3.583053434
2566,-3.309775102,0.127614908,3.496301758
2567,-3.393266559,0.145105146,3.533023095
2568,-3.349945581,0.098981678,3.513708258
2569,-3.339457667,0.101516768,3.508604574
2570,-3.334793115,0.159544058,3.514184844
2571,-3.452395618,0.016316358,3.607041919
2572,-3.435938823,-0.029796602,3.609182811
2573,-3.42690047,0.011010144,3.565444219
2574,-3.368910182,-0.003670484,3.528490365
2575,-3.541092074,-0.054738779,3.648389852
2576,-3.419056082,0.092955254,3.561601985
2577,-3.418954027,0.049191546,3.596931279
2578,-3.415073693,0.060931856,3.571305823
2579,-3.490133095,-0.071646601,3.618659949
2580,-3.381564796,0.031766718,3.5382743
2581,-3.392777216,0.090282314,3.598136032
2582,-3.424208939,0.015193459,3.604065561
2583,-3.447548211,-0.002833403,3.571264553
2584,-3.31204809,0.005813422,3.485053599
2585,-3.370603168,0.048495498,3.565426302
2586,-3.471531987,-0.008726155,3.628301358
2587,-3.324059951,0.111008089,3.477368629
2588,-3.308894479,0.097025737,3.510268438
2589,-3.406039703,0.088477582,3.569031072
2590,-3.430667603,-0.036248133,3.602015471
2591,-3.43868469,0.010914683,3.593460381
2592,-3.395223486,0.084350564,3.547632766
2593,-3.454555809,0.062621158,3.605491912
2594,-3.455515528,0.089758955,3.626122618
2595,-3.386613297,0.044864753,3.526291847
2596,-3.389481914,0.029863648,3.542814171
2597,-3.475422609,0.021513455,3.616617894
2598,-3.404271293,0.07396866,3.575948882
2599,-3.441466796,0.04819883,3.61124711
2600,-3.363016295,0.155326404,3.549390531
2601,-3.397856462,0.127175886,3.607034111
2602,-3.394028723,0.077184118,3.543184805
2603,-3.457735431,-0.034135932,3.670836341
2604,-3.428098357,0.121970803,3.543798923
2605,-3.426641941,0.087798558,3.5884148
2606,-3.435335505,0.078373998,3.584315622
2607,-3.384810424,-0.017349705,3.584538913
2608,-3.441521227,0.08152239,3.603516197
2609,-3.352069592,0.113267787,3.541473866
2610,-3.358880556,-0.000646997,3.545835149
2611,-3.437485421,0.029621001,3.581265736
2612,-3.36496011,0.093902327,3.555409694
2613,-3.299133801,0.096016027,3.513223433
2614,-3.416706848,0.096680209,3.540151656
2615,-3.416930437,0.118065346,3.553018117
2616,-3.41297164,0.001970331,3.61959573
2617,-3.432271922,-0.012740378,3.573546457
2618,-3.475525546,0.030667346,3.677412641
2619,-3.544834161,-0.08366394,3.687734771
2620,-3.435860324,0.112106059,3.572128391
2621,-3.409710348,0.057971939,3.624448502
2622,-3.452071428,0.034684811,3.556444073
2623,-3.481076467,-0.12862166,3.654249907
2624,-3.482733417,0.069776341,3.603950691
2625,-3.376714826,0.032126019,3.548104215
2626,-3.442947471,-0.046490084,3.588858926
2627,-3.424656498,0.09108831,3.637955356
2628,-3.434252238,0.056932269,3.618392086
2629,-3.40065285,0.10789917,3.569230127
2630,-3.333958519,0.084593613,3.509304333
2631,-3.464905906,-0.008452711,3.651578307
2632,-3.382703364,0.083389763,3.574035037
2633,-3.517664874,-0.059023503,3.620348608
2634,-3.433691573,0.043238534,3.596967161
2635,-3.475596237,-0.039188094,3.61493355
2636,-3.453722298,0.024980676,3.603349733
2637,-3.403024125,0.072374858,3.576511645
2638,-3.448519301,0.025678697,3.584230781
2639,-3.470898414,0.018152514,3.625839376
2640,-3.329928899,0.156023361,3.50593617
2641,-3.408714652,0.054027267,3.619566643
2642,-3.450647485,-0.004429625,3.599962008
2643,-3.382629275,0.190790415,3.559615314
2644,-3.385290074,0.066080794,3.494133365
2645,-3.474824429,0.045726961,3.613873923
2646,-3.447085989,0.115797073,3.637961912
2647,-3.410173917,0.094473369,3.620398867
2648,-3.443997073,0.105748273,3.583554637
2649,-3.461530399,0.086648982,3.60265919
2650,-3.429495847,-0.005003583,3.622726941
2651,-3.418920588,0.017378736,3.623920143
2652,-3.487680447,0.075199489,3.642469335
2653,-3.418228042,0.12791688,3.56336596
2654,-3.358121932,0.07233426,3.546531987
2655,-3.43194437,0.099749297,3.55615474
2656,-3.365817881,0.165306956,3.583906043
2657,-3.369090855,0.093719188,3.540699208
2658,-3.474382603,0.072570946,3.606682801
2659,-3.425016701,0.05417053,3.608542788
2660,-3.390431666,-0.037780836,3.603827655
2661,-3.51403842,0.068826836,3.635991645
2662,-3.395852375,0.131051831,3.570391357
2663,-3.524728322,-0.063804742,3.680209899
2664,-3.490544367,0.01988124,3.665282238
2665,-3.47801863,-0.015469358,3.649057269
2666,-3.381955183,0.063105971,3.551083767
2667,-3.561150289,0.068972412,3.664667654
2668,-3.490331554,0.118283033,3.6563254
2669,-3.419562292,0.060276955,3.553376174
2670,-3.423309624,0.049331117,3.601665378
2671,-3.513007987,0.049883103,3.647417772
2672,-3.456056201,0.129746333,3.651553082
2673,-3.485374773,0.061389424,3.629063892
2674,-3.374942744,0.118667662,3.544220376
2675,-3.397136509,0.05440717,3.545008636
2676,-3.432833421,0.119375013,3.593915188
2677,-3.511130095,0.052401289,3.678704596
2678,-3.437381899,-0.097722091,3.597617638
2679,-3.472283614,0.098592136,3.631418538
2680,-3.415880167,0.114796925,3.623365569
2681,-3.461967802,0.068070654,3.639337611
2682,-3.405453169,0.019969435,3.566974425
2683,-3.410617971,0.113520917,3.582611799
2684,-3.442913473,0.006798047,3.642793381
2685,-3.47127794,0.039203478,3.652578211
2686,-3.433045042,0.126564838,3.577379692
2687,-3.350714409,0.060224688,3.491956174
2688,-3.465555501,0.092364717,3.622988784
2689,-3.435847116,0.043203289,3.624366653
2690,-3.541657305,0.092928573,3.676367223
2691,-3.516212475,0.064388026,3.613847637
2692,-3.393165123,0.123703048,3.593478131
2693,-3.471823263,0.092125203,3.645636058
2694,-3.477154362,0.111820091,3.63250066
2695,-3.499113131,-0.037093682,3.609471428
2696,-3.551254463,-0.024160035,3.686890244
2697,-3.408364272,-0.003773971,3.583337867
2698,-3.56815716,0.06938519,3.685572338
2699,-3.48453548,0.029372247,3.631246102
2700,-3.447944152,0.066784844,3.626391804
2701,-3.412787795,0.104183603,3.582930291
2702,-3.53256278,0.070424605,3.663982654
2703,-3.501345277,0.080806084,3.624479938
2704,-3.386819434,0.105052587,3.550795555
2705,-3.373165083,0.099219251,3.566475201
2706,-3.481822467,0.053102011,3.61778394
2707,-3.451424158,-0.015883576,3.646886861
2708,-3.526704371,0.025481654,3.686928868
2709,-3.445785344,0.119927946,3.598566341
2710,-3.436939931,0.054910533,3.568956041
2711,-3.53417083,0.138814077,3.675665939
2712,-3.355248284,0.054699024,3.500385737
2713,-3.441834867,0.088986941,3.608365524
2714,-3.561841846,0.057761561,3.671181917
2715,-3.452036953,0.116648331,3.625514901
2716,-3.483162379,0.062829487,3.655354142
2717,-3.478278327,0.099867366,3.664467299
2718,-3.484985983,0.000843793,3.643046415
2719,-3.515740061,0.004082331,3.655272686
2720,-3.388790691,0.054900473,3.559577847
2721,-3.575502586,0.028735181,3.738363111
2722,-3.535919642,0.051496977,3.732663
2723,-3.392746735,0.104191802,3.579665995
2724,-3.415586448,0.131854385,3.587955725
2725,-3.43937304,0.079574283,3.623550963
2726,-3.522227633,0.091235004,3.722147286
2727,-3.465783477,0.069062732,3.663410199
2728,-3.430097365,0.049119951,3.537141275
2729,-3.486621165,0.044081734,3.672420466
2730,-3.475238597,0.064808793,3.630767334
2731,-3.549909341,0.051021891,3.714098907
2732,-3.481274247,0.074368652,3.620900953
2733,-3.425278294,0.112039577,3.61302706
2734,-3.464648211,0.100091305,3.626818156
2735,-3.559685206,-0.017305433,3.696237135
2736,-3.485588014,0.146308936,3.676351249
2737,-3.510313094,0.04880514,3.684718454
2738,-3.432287383,0.083699353,3.517208004
2739,-3.60176779,-0.014825337,3.676268959
2740,-3.441272283,0.076273821,3.602165163
2741,-3.480142963,0.137326702,3.638231111
2742,-3.497704625,0.001224209,3.641214263
2743,-3.484537041,0.019392498,3.667044973
2744,-3.454321146,0.069414757,3.627956128
2745,-3.475632763,0.044524025,3.661444283
2746,-3.459028029,0.064597759,3.628488183
2747,-3.466490066,0.105917506,3.61046567
2748,-3.523023438,-0.007839546,3.671981215
2749,-3.45901916,0.1220075,3.638749981
2750,-3.535256147,0.090552226,3.68367213
2751,-3.42915417,0.017925709,3.618144023
2752,-3.500794804,0.108099189,3.644381273
2753,-3.44094522,0.05011002,3.615284181
2754,-3.460267997,0.122475628,3.601860869
2755,-3.54509598,0.092937838,3.683321869
2756,-3.388290191,0.116168186,3.515409505
2757,-3.434076655,0.092131607,3.626183748
2758,-3.456413782,0.068909682,3.61831491
2759,-3.498300135,0.066039328,3.631360471
2760,-3.377927685,0.063130174,3.556894207
2761,-3.427473772,0.108790834,3.581349206
2762,-3.455408704,0.049469642,3.631727624
2763,-3.588410866,0.050208658,3.731351078
2764,-3.428932381,0.14948903,3.600501955
2765,-3.408030212,0.077208485,3.590084386
2766,-3.486023855,0.021725575,3.66869781
2767,-3.53835994,0.067065798,3.704186118
2768,-3.452033699,0.072423201,3.613162506
2769,-3.488372457,0.051467394,3.649661577
2770,-3.467132378,0.124804772,3.639091241
2771,-3.534096599,-0.051639127,3.6605968
2772,-3.491093779,0.057037098,3.657758427
2773,-3.449944091,0.066424087,3.606875002
2774,-3.410477602,0.027659208,3.59892602
2775,-3.462505686,0.023824872,3.639629006
2776,-3.595078611,0.026871162,3.718907559
2777,-3.463127565,0.104483828,3.623294675
2778,-3.418381572,0.058645444,3.596036649
2779,-3.539672875,0.107157167,3.673847747
2780,-3.392313325,0.134153187,3.527825212
2781,-3.483869326,0.054778356,3.671203828
2782,-3.483385968,0.096895386,3.644608891
2783,-3.576025403,0.085274927,3.695856667
2784,-3.506164896,-0.014435845,3.63376627
2785,-3.499697518,0.072559386,3.661200404
2786,-3.482402503,0.120668665,3.648360527
2787,-3.510316181,0.116418686,3.713648307
2788,-3.553845203,0.072270844,3.705481088
2789,-3.440040815,0.042177511,3.615081501
2790,-3.464718294,0.117300875,3.618482614
2791,-3.62916677,0.084760677,3.746387231
2792,-3.547514915,0.029487539,3.652679896
2793,-3.579101503,0.086023156,3.701626706
2794,-3.456538033,0.008368985,3.597536981
2795,-3.506202412,0.019624571,3.660540819
2796,-3.602232015,0.055018473,3.722582233
2797,-3.531466353,0.009664053,3.662043548
2798,-3.552301097,1.22E-05,3.670903194
2799,-3.501304984,0.073913187,3.704665554
2800,-3.512071323,0.082704581,3.634032178
2801,-3.548404169,0.112080023,3.714261341
2802,-3.429892802,0.044437608,3.599982035
2803,-3.492963135,0.063834686,3.641053581
2804,-3.517031598,-0.033872506,3.676242256
2805,-3.428457618,0.101135574,3.566861439
2806,-3.562285471,0.049578009,3.695531654
2807,-3.591765022,-0.004171632,3.722569489
2808,-3.421935022,0.10213669,3.626506507
2809,-3.531611145,-0.001001112,3.7457672
2810,-3.563155639,0.094156485,3.668168283
2811,-3.444462812,-0.004351845,3.629664791
2812,-3.522554433,0.081524488,3.640415418
2813,-3.548475361,0.013206046,3.673406971
2814,-3.549313605,0.051265981,3.668967617
2815,-3.482311118,0.042552,3.618153882
2816,-3.44858849,0.058731051,3.58547678
2817,-3.514695239,0.00111025,3.685621428
2818,-3.559754968,0.037965892,3.712283897
2819,-3.561293769,0.011843331,3.716350698
2820,-3.519373477,0.079449948,3.68742522
2821,-3.42760942,0.092140473,3.575685358
2822,-3.496727371,0.051844882,3.650340819
2823,-3.521454978,0.085927591,3.652818263
2824,-3.528575671,0.015897918,3.636294854
2825,-3.563620055,0.05780597,3.625662279
2826,-3.538623452,0.054765988,3.740741765
2827,-3.545064807,-0.039253429,3.632121205
2828,-3.448161769,0.034912532,3.604175007
2829,-3.548865998,-0.01101554,3.694842863
2830,-3.451268435,-0.007931652,3.643332863
2831,-3.484027612,-0.034383763,3.658592641
2832,-3.591816652,-0.049660742,3.705302262
2833,-3.507458806,0.049740469,3.666485643
2834,-3.554884326,0.003748144,3.680615509
2835,-3.531502259,0.014871299,3.695986032
2836,-3.514506042,-0.04152495,3.667117941
2837,-3.560489917,0.112623386,3.708533192
2838,-3.551003444,0.044911329,3.711806118
2839,-3.546086752,0.09077587,3.689171565
2840,-3.584386516,-0.010222354,3.733150089
2841,-3.378161526,0.161734402,3.573494816
2842,-3.575544095,0.060213357,3.678553343
2843,-3.602269578,0.016733086,3.66726526
2844,-3.496583116,0.052666916,3.619836485
2845,-3.53554436,0.068737574,3.709560227
2846,-3.544520152,0.058855159,3.673983252
2847,-3.555411351,-0.042804884,3.703471696
2848,-3.579551482,0.021141133,3.69539566
2849,-3.520788407,0.13549301,3.637068021
2850,-3.564573216,0.023692131,3.706360686
2851,-3.543822408,0.065708295,3.695275438
2852,-3.558898592,0.024634315,3.678190935
2853,-3.554757559,0.02081815,3.703628695
2854,-3.38764689,0.152482361,3.596655679
2855,-3.604908061,0.028425464,3.785667062
2856,-3.582688951,0.10557567,3.72668941
2857,-3.550339437,0.107280616,3.648307025
2858,-3.440324736,0.074263878,3.602243507
2859,-3.601179981,-0.037187044,3.705650711
2860,-3.551500857,0.006920286,3.709636009
2861,-3.508956969,0.011052258,3.654485369
2862,-3.586709356,0.118305922,3.68633858
2863,-3.537731397,0.128262445,3.657307541
2864,-3.59743222,0.119257081,3.68252387
2865,-3.579038024,-0.034408582,3.698669744
2866,-3.514065385,0.085732378,3.649244213
2867,-3.582093275,0.04574837,3.731456029
2868,-3.591608667,0.035846924,3.704520535
2869,-3.494387293,0.135069512,3.652840745
2870,-3.557863235,0.038510051,3.698984385
2871,-3.566894519,0.018350407,3.70383656
2872,-3.468698967,0.024893163,3.643478906
2873,-3.44651103,0.173713282,3.653107214
2874,-3.584861112,0.088582098,3.677154374
2875,-3.646444213,0.081673805,3.756810319
2876,-3.606822956,0.058976963,3.715150416
2877,-3.5721789,0.045441119,3.702890086
2878,-3.602252424,0.070415039,3.747654796
2879,-3.545031488,0.040396316,3.664479482
2880,-3.48884064,0.041686431,3.656488633
2881,-3.479787922,0.052688928,3.665582168
2882,-3.50699079,0.067448057,3.710292578
2883,-3.594610679,0.036669988,3.704319501
2884,-3.544505489,0.014952472,3.717120588
2885,-3.612302005,0.026303191,3.721007693
2886,-3.598443377,-0.01914905,3.700837839
2887,-3.655899692,0.074695069,3.737876785
2888,-3.481742704,0.078212764,3.62725867
2889,-3.544263899,0.070963882,3.688001657
2890,-3.486884439,0.001871247,3.635260499
2891,-3.548561311,0.083687022,3.694357777
2892,-3.498513985,0.104230598,3.693904328
2893,-3.573517311,0.037423277,3.723641908
2894,-3.541729999,0.030833805,3.744600248
2895,-3.617563522,0.023853347,3.742190516
2896,-3.499395204,0.03245255,3.670250821
2897,-3.614036894,0.118664719,3.739090395
2898,-3.60948,0.041952807,3.722154534
2899,-3.517076075,0.036498928,3.66082561
2900,-3.582568157,0.108215686,3.702272046
2901,-3.555533731,0.148110978,3.679046059
2902,-3.483482468,0.089329034,3.656622398
2903,-3.640676761,0.091855373,3.766705823
2904,-3.507309854,0.105939168,3.687972951
2905,-3.544374168,0.075081032,3.693262374
2906,-3.619691753,0.021016477,3.755932522
2907,-3.543609715,0.115749314,3.661772799
2908,-3.582873046,0.014875632,3.743211269
2909,-3.562828958,0.153228074,3.688505185
2910,-3.536112535,0.041374832,3.692276382
2911,-3.469125712,0.100259606,3.623834932
2912,-3.585332847,0.096579976,3.73665303
2913,-3.562526023,0.010210229,3.754974914
2914,-3.60415858,0.043791659,3.719636834
2915,-3.64229784,0.100208838,3.760183358
2916,-3.58209821,0.024382055,3.694050908
2917,-3.564451551,0.037397766,3.710878623
2918,-3.577504325,0.037806608,3.719746721
2919,-3.660665584,-0.006712873,3.804549837
2920,-3.593218076,0.009443481,3.679750216
2921,-3.627862775,0.089665201,3.763453794
2922,-3.537658703,0.064762138,3.659417558
2923,-3.580060852,-0.02225113,3.742837298
2924,-3.526326108,-0.006621741,3.662731957
2925,-3.589111078,0.06815603,3.715612578
2926,-3.535847259,0.160671026,3.720975316
2927,-3.595516694,0.013270697,3.744914961
2928,-3.602641606,0.060533471,3.746623099
2929,-3.623134029,0.028805587,3.798336196
2930,-3.574838626,0.158087753,3.690701985
2931,-3.602089453,-0.02208445,3.725157607
2932,-3.666694403,0.082789119,3.750216496
2933,-3.581915152,0.149551466,3.709968448
2934,-3.612921596,0.025401534,3.751105845
2935,-3.654282451,0.061716763,3.812474918
2936,-3.615494454,-0.00226778,3.802585518
2937,-3.534151876,0.039368017,3.689735436
2938,-3.569943118,0.131105632,3.626125753
2939,-3.536125004,0.043198286,3.622473347
2940,-3.528322923,0.066869266,3.638501322
2941,-3.47830075,0.040216129,3.640617454
2942,-3.593208945,0.021133194,3.76914643
2943,-3.462415314,0.085303046,3.642411947
2944,-3.491586518,0.090258475,3.69485085
2945,-3.560303307,0.047206143,3.697590768
2946,-3.604628134,0.08361277,3.721175075
2947,-3.637279856,0.024418689,3.749181771
2948,-3.526953757,0.169277176,3.737906706
2949,-3.568558002,0.01348722,3.729029
2950,-3.59167012,0.051874494,3.725205541
2951,-3.476296151,0.066938829,3.611941123
2952,-3.583633101,0.082189877,3.67618295
2953,-3.524306571,0.08052095,3.625114989
2954,-3.670242953,0.172637731,3.850790274
2955,-3.643966115,0.025743898,3.778456259
2956,-3.586619544,0.112365633,3.704573333
2957,-3.709468925,0.061159898,3.826870227
2958,-3.595698965,0.008658733,3.756306863
2959,-3.516226196,0.025818083,3.711734378
2960,-3.573898315,0.157045677,3.699705064
2961,-3.496106136,0.060277212,3.696060705
2962,-3.54078331,0.112287208,3.678891146
2963,-3.697353923,0.090080377,3.746372283
2964,-3.607537329,0.106528271,3.705838466
2965,-3.602317929,0.07600439,3.704590285
2966,-3.56577282,0.140238777,3.738944554
2967,-3.615305972,0.098227322,3.745362782
2968,-3.606631565,0.078893565,3.749214351
2969,-3.572224653,0.004332865,3.68093828
2970,-3.548106945,0.077020518,3.716308427
2971,-3.612796724,0.012072487,3.750901318
2972,-3.626887691,-0.013622526,3.752133727
2973,-3.598116624,0.022123572,3.767046142
2974,-3.47177887,0.088633206,3.614579082
2975,-3.563280571,-0.005644642,3.754931641
2976,-3.566900432,0.091844268,3.711256611
2977,-3.602102268,0.039514117,3.770581269
2978,-3.645611417,0.118492573,3.790636754
2979,-3.601258957,0.125598431,3.741104269
2980,-3.553621268,0.136599317,3.708328176
2981,-3.620690179,0.063188262,3.817173755
2982,-3.551864719,0.155574851,3.790015662
2983,-3.611691844,-0.064082798,3.767141449
2984,-3.573465514,0.074058115,3.746465743
2985,-3.594807398,0.075911749,3.80256393
2986,-3.592057323,0.146667346,3.706760669
2987,-3.642443192,0.023166073,3.774282646
2988,-3.50429101,0.131310448,3.687410855
2989,-3.616796601,0.050114233,3.778949869
2990,-3.64157176,0.051511537,3.785703635
2991,-3.601428294,0.128138237,3.745986247
2992,-3.550266898,0.072433308,3.699239135
2993,-3.643128824,0.11394611,3.796144378
2994,-3.574768317,0.118058123,3.734295368
2995,-3.536513889,0.099265069,3.729041386
2996,-3.502758884,0.107039742,3.692316103
2997,-3.655750477,0.085305914,3.783062577
2998,-3.658506203,0.008821903,3.821910405
2999,-3.640633738,0.025474839,3.782784474
3000,-3.640594518,0.060337882,3.782470214
3001,-3.730454493,0.068221446,3.871164358
3002,-3.594632685,0.074915759,3.723682809
3003,-3.671335864,0.017054394,3.820799553
3004,-3.580352306,0.125432447,3.708574152
3005,-3.659071064,0.119457692,3.794186985
3006,-3.67624774,0.032221848,3.807529128
3007,-3.580452359,0.154909261,3.767764032
3008,-3.710921144,0.069574129,3.871802473
3009,-3.566075766,0.171109311,3.73387568
3010,-3.603568077,0.023557897,3.811647868
3011,-3.561042023,0.109758005,3.735919797
3012,-3.601263297,0.032034995,3.789905322
3013,-3.655692041,0.071543388,3.811605763
3014,-3.561889827,0.022171894,3.730495441
3015,-3.545578146,0.124365855,3.738613403
3016,-3.667960811,0.077522255,3.823881233
3017,-3.59193294,0.065137433,3.759203792
3018,-3.650606394,0.070903856,3.755589771
3019,-3.637437272,0.173700102,3.74951973
3020,-3.57098676,-0.030752845,3.741093004
3021,-3.670373785,0.046031887,3.81876837
3022,-3.66932143,0.123825908,3.787483776
3023,-3.707520747,0.108663242,3.873115766
3024,-3.64348166,0.148911431,3.82081722
3025,-3.621793199,0.057763472,3.752301633
3026,-3.606730437,0.165445954,3.75388329
3027,-3.580677319,0.138618149,3.744404984
3028,-3.580431569,0.145085618,3.738487434
3029,-3.697761977,0.056939876,3.824006796
3030,-3.67559917,0.08440844,3.819726038
3031,-3.580053234,0.215223245,3.756344819
3032,-3.578378141,0.087686781,3.739400113
3033,-3.675185239,0.062817436,3.826977706
3034,-3.650250232,0.073760938,3.817717695
3035,-3.69445765,0.015650986,3.828337145
3036,-3.585522699,0.130012766,3.764958346
3037,-3.598958111,0.114065237,3.779450023
3038,-3.581835413,0.190121859,3.74271543
3039,-3.623956072,0.055139972,3.812700987
3040,-3.707224262,0.133462556,3.826726174
3041,-3.593751037,-0.033806025,3.737368178
3042,-3.69782722,-0.07583975,3.880773962
3043,-3.487517774,0.065158643,3.68851738
3044,-3.564205325,0.086310867,3.720939016
3045,-3.65944488,0.107865721,3.816382694
3046,-3.59415611,0.078918576,3.767000902
3047,-3.571861422,0.197358727,3.71939491
3048,-3.638890123,0.150215015,3.786528802
3049,-3.648249447,0.104541156,3.809481812
3050,-3.676068807,0.155854076,3.81561389
3051,-3.684806347,0.126939565,3.831157708
3052,-3.638463676,0.183817975,3.811450219
3053,-3.61220535,0.085734323,3.745062542
3054,-3.660763776,0.068495627,3.801247108
3055,-3.673275328,-0.04416585,3.821500874
3056,-3.561345673,0.154906198,3.695805514
3057,-3.6508636,0.094819982,3.775954378
3058,-3.649483502,-0.022666374,3.746446896
3059,-3.600101113,0.043683866,3.76188556
3060,-3.500330627,0.121950403,3.671101201
3061,-3.668799436,0.053459326,3.813810015
3062,-3.620607352,0.099396639,3.755474174
3063,-3.701038313,0.132842891,3.845622218
3064,-3.663191247,0.066234801,3.808486688
3065,-3.735425806,0.165891029,3.890751398
3066,-3.615822434,0.095908873,3.733215594
3067,-3.579833031,0.076628949,3.811294281
3068,-3.7125301,0.066060737,3.847999787
3069,-3.594741917,-0.00742927,3.765374792
3070,-3.704539323,0.055108279,3.901064861
3071,-3.654790235,0.06102523,3.78235662
3072,-3.562856174,0.101849679,3.760508788
3073,-3.704171646,0.095987011,3.863275647
3074,-3.599168205,-0.067536321,3.764628315
3075,-3.538194728,0.0886648,3.725448453
3076,-3.60685128,0.14388568,3.79325552
3077,-3.616844749,0.054234633,3.755532086
3078,-3.656494653,0.092983883,3.783866668
3079,-3.620919085,0.128617667,3.763220322
3080,-3.572442782,0.073063314,3.798049128
3081,-3.687587094,-0.063329069,3.842931628
3082,-3.618145227,0.092764918,3.791348159
3083,-3.649661684,0.045122869,3.788310003
3084,-3.729702842,0.066280935,3.871889305
3085,-3.585613835,0.118829366,3.770945227
3086,-3.614552128,0.119476587,3.76911695
3087,-3.652473581,0.060517035,3.813872445
3088,-3.69573344,0.164993614,3.848459053
3089,-3.667576635,0.051732576,3.789019239
3090,-3.679270411,0.106871367,3.79632293
3091,-3.635511732,0.105748922,3.830446064
3092,-3.707576311,0.108563088,3.827653444
3093,-3.751864445,0.075887755,3.941666687
3094,-3.621974385,0.025167229,3.819727445
3095,-3.628272927,0.067409769,3.76095525
3096,-3.628271019,0.072387226,3.741966152
3097,-3.552359128,0.098429404,3.727291179
3098,-3.665062177,0.12196359,3.843555284
3099,-3.753920388,0.033614926,3.888295043
3100,-3.694710863,0.084116757,3.888415289
3101,-3.690185058,0.146971226,3.841969728
3102,-3.746474135,0.04697565,3.921814263
3103,-3.591044056,0.204599582,3.771228027
3104,-3.808531153,0.132052518,3.925414765
3105,-3.649314976,0.151350036,3.797582674
3106,-3.719193673,0.113464016,3.888901162
3107,-3.502959013,0.179680102,3.709522033
3108,-3.564070201,0.099077009,3.75172379
3109,-3.575653517,0.089484967,3.771938205
3110,-3.650442207,0.039104937,3.851494443
3111,-3.600690734,0.126305997,3.770865023
3112,-3.593992436,0.163935192,3.791658282
3113,-3.64795934,0.145031944,3.797816527
3114,-3.628769588,0.110420033,3.804732728
3115,-3.704789996,0.177349642,3.854034424
3116,-3.621156526,0.155438602,3.793651927
3117,-3.726130819,-0.022579475,3.878058958
3118,-3.611995602,0.177256435,3.738894832
3119,-3.597168803,0.019235007,3.76625371
3120,-3.684814346,0.029481719,3.814995408
3121,-3.638512695,0.133464955,3.870490992
3122,-3.705697453,0.122229476,3.858523452
3123,-3.687439764,0.040812664,3.840077651
3124,-3.627318513,0.15319372,3.77420851
3125,-3.627575421,0.074747805,3.813735235
3126,-3.655290961,0.069157887,3.82682246
3127,-3.679802978,0.052556464,3.832683802
3128,-3.77588439,0.057230858,3.938738823
3129,-3.600193334,0.100374013,3.784553814
3130,-3.603529608,0.018151587,3.784683239
3131,-3.533032858,0.096337929,3.753258026
3132,-3.663516498,0.142230839,3.836780727
3133,-3.656490195,0.170841381,3.84880197
3134,-3.678388691,0.162261173,3.839840627
3135,-3.627211511,0.158800371,3.747845113
3136,-3.615901685,0.119693436,3.801795256
3137,-3.593458998,0.046552535,3.763231015
3138,-3.674388146,0.007427737,3.822130537
3139,-3.651014781,0.105133787,3.791982305
3140,-3.66579212,0.119398125,3.860536206
3141,-3.658757126,0.113659494,3.8668378
3142,-3.61043812,0.109641861,3.77514025
3143,-3.782205868,-0.091959197,3.955827999
3144,-3.809881938,0.029876431,3.936774075
3145,-3.632381105,0.118423853,3.804190838
3146,-3.626005971,0.153405078,3.827485025
3147,-3.645067763,0.175799526,3.824644637
3148,-3.645062435,0.169180259,3.821489358
3149,-3.694160557,0.211935498,3.877828205
3150,-3.646213412,0.116337307,3.797119105
3151,-3.544020951,0.121042825,3.780952263
3152,-3.67097826,0.072552886,3.830530834
3153,-3.663977003,0.130943857,3.843387723
3154,-3.696136141,0.225377716,3.901468468
3155,-3.743906617,0.112835765,3.882551765
3156,-3.734885669,-0.007668547,3.925964499
3157,-3.712002087,-0.007357439,3.875769961
3158,-3.645183885,0.132408783,3.839379561
3159,-3.614945483,0.036424611,3.786175287
3160,-3.638374376,0.095254198,3.821783471
3161,-3.707341397,0.116554327,3.89205687
3162,-3.664244854,0.148544818,3.824506867
3163,-3.724850559,0.17837178,3.895275104
3164,-3.660142529,0.160144806,3.834730828
3165,-3.726836038,0.03931425,3.845437312
3166,-3.745264077,0.036749691,3.899746406
3167,-3.700608838,0.128472261,3.894863641
3168,-3.604684913,0.110179432,3.771821141
3169,-3.77577399,0.12258501,3.966843069
3170,-3.72987498,0.058028491,3.871456981
3171,-3.681934953,0.152427472,3.826590765
3172,-3.549921846,0.108410377,3.752911246
3173,-3.720825994,0.155434564,3.935850048
