Iteration,15th percentile,50th percentile,85th percentile
7572,-1.896445203,0.025819404,1.84115358
7573,-1.861492622,0.033991436,1.851303285
7574,-1.833842731,0.018077308,1.859397662
7575,-1.873779851,0.0456733,1.852450955
7576,-1.868352187,0.062227245,1.82199499
7577,-1.873479462,0.054579359,1.863107961
7578,-1.852767879,0.043685358,1.838870186
7579,-1.857155097,0.038478225,1.854846174
7580,-1.846049273,0.019903119,1.831100571
7581,-1.823468471,0.002477286,1.864649487
7582,-1.875470138,0.029956897,1.84529494
7583,-1.868686706,0.049600109,1.863081443
7584,-1.83085556,0.01902431,1.81351639
7585,-1.851862824,0.032532061,1.853297424
7586,-1.874263012,0.086331785,1.815933716
7587,-1.882660407,0.040356882,1.842105258
7588,-1.858415395,0.035544628,1.840786588
7589,-1.861678797,0.068650249,1.822664183
7590,-1.86989457,0.028670615,1.865067494
7591,-1.865316713,0.020513733,1.829558694
7592,-1.846529907,0.066238951,1.839384228
7593,-1.855277085,0.055788439,1.862118953
7594,-1.86415292,0.046576813,1.856392729
7595,-1.870975739,0.039938176,1.873946798
7596,-1.861919624,0.003615952,1.876192993
7597,-1.852116621,0.020907732,1.878384775
7598,-1.854353952,0.001301249,1.865048301
7599,-1.864227891,0.045268737,1.855345684
7600,-1.845742601,0.045895025,1.848684961
7601,-1.848510432,0.027952909,1.87888962
7602,-1.862239444,0.050339736,1.843401802
7603,-1.85450117,0.068747468,1.846434522
7604,-1.883742005,0.049244866,1.844220054
7605,-1.885464841,0.026311964,1.850588161
7606,-1.854156345,-0.020213637,1.856812006
7607,-1.856549621,0.019329801,1.854907644
7608,-1.872706068,0.05792731,1.866825056
7609,-1.851501334,0.019773639,1.866729701
7610,-1.861646688,0.019605255,1.839755416
7611,-1.848171312,0.009494962,1.862890071
7612,-1.862253845,0.044503305,1.865664995
7613,-1.86837154,0.065850843,1.827793646
7614,-1.878612661,0.035009263,1.873255718
7615,-1.892786479,0.027105683,1.857965636
7616,-1.843626577,0.04852277,1.842288762
7617,-1.865212971,0.020526178,1.8471183
7618,-1.849364233,0.038270399,1.867030609
7619,-1.861285079,0.044350032,1.840160125
7620,-1.871778238,0.031510996,1.832807207
7621,-1.859017187,0.090659693,1.831753564
7622,-1.85428673,0.079996422,1.86604436
7623,-1.849464095,0.044462975,1.843938863
7624,-1.861995512,0.020618681,1.877959484
7625,-1.866837692,0.019316767,1.853320163
7626,-1.877825361,0.036425421,1.876743644
7627,-1.834803969,0.003794104,1.838454568
7628,-1.842583185,0.001924767,1.8277744
7629,-1.862056279,0.043985492,1.846273535
7630,-1.862277776,0.032706561,1.863977671
7631,-1.82435115,0.003678322,1.844085622
7632,-1.821511453,0.006185874,1.851332593
7633,-1.838298178,0.027255164,1.859737152
7634,-1.857814682,0.021644196,1.87399382
7635,-1.889805752,0.031987874,1.868115979
7636,-1.880957562,0.06103646,1.833405733
7637,-1.856913614,0.072880946,1.866008937
7638,-1.849137086,0.033750713,1.849159944
7639,-1.842817038,0.039434355,1.851755971
7640,-1.85262394,0.035192743,1.860205323
7641,-1.837245274,0.052618504,1.830510104
7642,-1.82929821,0.038310144,1.859297115
7643,-1.871948993,0.040730242,1.849941349
7644,-1.852277648,0.036900539,1.858693844
7645,-1.84829545,0.049771866,1.859363174
7646,-1.831110871,0.019652593,1.838159162
7647,-1.868768847,0.075709768,1.874941361
7648,-1.865824413,0.068369813,1.860403752
7649,-1.858836353,0.077327758,1.820099223
7650,-1.834059715,0.017104592,1.849236256
7651,-1.84520551,0.032473793,1.836056387
7652,-1.86193065,0.042556036,1.868719679
7653,-1.837146097,0.01965879,1.843017709
7654,-1.866239309,0.011268012,1.873160297
7655,-1.823540539,0.051638072,1.826929033
7656,-1.863088953,0.024588673,1.834717357
7657,-1.855953914,0.014644684,1.878382081
7658,-1.860342443,0.08858078,1.849783623
7659,-1.828485906,0.008204903,1.834311938
7660,-1.876836288,0.03420263,1.823071212
7661,-1.872496736,0.037271945,1.840112877
7662,-1.847564173,0.037781686,1.84649539
7663,-1.86378026,0.010259883,1.867471027
7664,-1.831003141,0.017988888,1.838469797
7665,-1.856986827,0.047967056,1.844735658
7666,-1.854704535,0.009248603,1.849095297
7667,-1.853061962,0.019788638,1.855386841
7668,-1.882062054,0.001552732,1.841047764
7669,-1.872870237,0.020553743,1.847767961
7670,-1.869062001,0.029334564,1.875380528
7671,-1.855889183,0.036703734,1.875668693
7672,-1.857211637,0.038980978,1.875775462
7673,-1.867594022,0.02866571,1.863081771
7674,-1.884679484,0.075593188,1.868640721
7675,-1.861008465,0.045808114,1.867715162
7676,-1.869445652,0.093947899,1.822184616
7677,-1.833990473,0.018808503,1.859747642
7678,-1.832122803,0.008277033,1.852067983
7679,-1.850633746,0.039905598,1.852877915
7680,-1.854946792,0.01423098,1.872692245
7681,-1.844412261,-0.008203785,1.855946177
7682,-1.78845529,0.038129706,1.811993706
7683,-1.857104933,0.004544559,1.877624273
7684,-1.864105695,0.013606128,1.867347813
7685,-1.848277092,-0.002901952,1.880181432
7686,-1.862321919,0.053091977,1.86871444
7687,-1.849928373,0.075505562,1.830623627
7688,-1.844048387,0.004847,1.864212722
7689,-1.832261634,0.03264918,1.861950958
7690,-1.855025256,0.041160274,1.837914169
7691,-1.887252486,0.043109566,1.886515683
7692,-1.856987846,0.004273935,1.854560477
7693,-1.883301044,0.060773153,1.872375059
7694,-1.855336916,0.036068095,1.844419271
7695,-1.87126984,0.029395964,1.878927308
7696,-1.852262932,0.019023485,1.828931367
7697,-1.842884773,0.025239237,1.862159175
7698,-1.88191576,0.024272737,1.85666374
7699,-1.886543989,0.054194659,1.876203567
7700,-1.84781087,0.034951005,1.86348235
7701,-1.866268641,0.063035272,1.849819642
7702,-1.861775476,0.025009729,1.848091495
7703,-1.852653158,-0.00922576,1.864653242
7704,-1.850093633,-0.004238904,1.879939169
7705,-1.859946668,0.038915277,1.875198948
7706,-1.876172972,0.043033693,1.882059371
7707,-1.857579803,0.060164034,1.863041133
7708,-1.87633518,0.029067125,1.86047014
7709,-1.869896859,0.024770783,1.876734591
7710,-1.842650551,0.039850019,1.854784554
7711,-1.848756611,0.009579806,1.856977314
7712,-1.851776886,0.030736336,1.871719295
7713,-1.837081259,0.019203456,1.844122899
7714,-1.874543643,0.00331231,1.876535606
7715,-1.867140859,0.013198826,1.855142659
7716,-1.826317394,0.017002376,1.888338864
7717,-1.873874271,0.044972751,1.864142078
7718,-1.853416592,-0.005613124,1.881950337
7719,-1.855155665,0.06084602,1.823751211
7720,-1.875734395,0.014614919,1.860778576
7721,-1.873634249,-0.014196377,1.885164791
7722,-1.857167035,0.032388881,1.856455511
7723,-1.837955588,0.046709757,1.829407191
7724,-1.841540301,0.01102382,1.857226825
7725,-1.847561204,0.014563508,1.873240334
7726,-1.846195388,0.014758236,1.888211769
7727,-1.852442807,0.040662212,1.853933311
7728,-1.803702962,0.055948881,1.81249491
7729,-1.856924474,0.025469799,1.862768745
7730,-1.863375974,0.020998837,1.872059131
7731,-1.852825612,0.013071785,1.871250379
7732,-1.85782128,-0.001202505,1.884500307
7733,-1.864881957,0.003136123,1.83452397
7734,-1.870756543,0.01853052,1.860174316
7735,-1.850473708,0.052413302,1.853951651
7736,-1.85705319,0.017653755,1.843439215
7737,-1.891987264,0.008649217,1.885728651
7738,-1.835089362,-0.01334366,1.882585669
7739,-1.896355593,0.030561639,1.881094748
7740,-1.899750996,0.016176893,1.877153623
7741,-1.878027117,-0.012430899,1.881112272
7742,-1.873467326,0.023579389,1.835085249
7743,-1.814976513,-0.018078468,1.839138216
7744,-1.837718523,0.007708401,1.876651597
7745,-1.846376342,0.026092188,1.854776824
7746,-1.842698145,0.011890598,1.88457368
7747,-1.857373518,0.069230668,1.869731688
7748,-1.865649307,0.029464077,1.896166903
7749,-1.845214492,-0.004063837,1.869509435
7750,-1.885690504,0.029460484,1.874012011
7751,-1.865780175,0.012477577,1.882289755
7752,-1.855018878,-0.002744325,1.883822656
7753,-1.853468972,0.026819868,1.862535554
7754,-1.864920163,0.021262378,1.871032369
7755,-1.873979241,0.01978157,1.884836078
7756,-1.854608566,-0.010158563,1.87723155
7757,-1.856485128,0.054644063,1.861954057
7758,-1.873966497,0.059432479,1.831773013
7759,-1.870489353,0.012028122,1.869158465
7760,-1.856229138,0.005341139,1.881345838
7761,-1.880969119,0.046374738,1.84733187
7762,-1.878142405,0.036203098,1.853234375
7763,-1.867987752,0.023960616,1.861969578
7764,-1.849996746,0.030151721,1.882350773
7765,-1.857810652,0.075409479,1.847313261
7766,-1.863445216,0.011187609,1.861222088
7767,-1.884614241,0.036904728,1.891992122
7768,-1.875724429,0.045575734,1.845772004
7769,-1.855330306,0.02548443,1.857949454
7770,-1.854897416,0.043593474,1.860894549
7771,-1.851762033,-0.006704235,1.868671554
7772,-1.870685953,0.031743323,1.860620701
7773,-1.849298692,0.079465657,1.817289537
7774,-1.861996162,0.053653622,1.892662334
7775,-1.8375027,-0.02373539,1.883078498
7776,-1.86657272,0.041958107,1.863562745
7777,-1.8842574,0.010704849,1.877204978
7778,-1.867018896,0.023508901,1.850432307
7779,-1.875399631,0.071442626,1.824927878
7780,-1.873487717,0.053374102,1.855470669
7781,-1.869679642,0.037267907,1.863060588
7782,-1.863801473,0.016163044,1.840821218
7783,-1.908783603,0.041776383,1.876691031
7784,-1.871656799,0.070486441,1.877479017
7785,-1.857931334,-0.004846884,1.893008572
7786,-1.872667444,0.019038305,1.88255192
7787,-1.887788421,0.055101683,1.868535841
7788,-1.851673067,0.074876901,1.863108504
7789,-1.889116925,0.008224608,1.847032297
7790,-1.827806169,0.014290588,1.841993195
7791,-1.879635984,0.084231514,1.860940617
7792,-1.847303689,0.045531569,1.858151615
7793,-1.834507209,-0.013031909,1.87232545
7794,-1.881943947,0.042687196,1.843891227
7795,-1.867582178,0.045159955,1.884696466
7796,-1.865224463,0.073944341,1.879391199
7797,-1.842371053,0.042903582,1.842382884
7798,-1.879002905,0.01326415,1.877340531
7799,-1.88207022,0.081119247,1.858025521
7800,-1.866364312,0.019619803,1.866078556
7801,-1.890544617,0.017639207,1.858715111
7802,-1.867153698,0.024349261,1.907616574
7803,-1.844405103,-0.017755266,1.869766372
7804,-1.862180227,0.035927642,1.859226781
7805,-1.884477282,-0.022878495,1.908864242
7806,-1.880540019,0.058310926,1.89191373
7807,-1.870804667,-0.008389888,1.874757338
7808,-1.841500348,0.026531827,1.869773442
7809,-1.869413018,0.057890415,1.869319624
7810,-1.844430262,0.019805629,1.878153294
7811,-1.855254871,-0.011426155,1.868644208
7812,-1.869223827,0.068715427,1.845220989
7813,-1.879596722,0.074241124,1.86880964
7814,-1.854929215,-0.003868763,1.873485124
7815,-1.85608207,0.016739782,1.853111053
7816,-1.850874603,0.004437497,1.859680772
7817,-1.852084327,0.040798603,1.877315104
7818,-1.877402765,0.030840755,1.878081429
7819,-1.857766157,0.025507781,1.875602323
7820,-1.882204473,-0.010808591,1.892832351
7821,-1.853906858,0.018714201,1.864084554
7822,-1.853126872,-0.003563203,1.86735152
7823,-1.861853325,0.024456954,1.852442056
7824,-1.851660264,0.063990507,1.839472109
7825,-1.836299658,0.037364235,1.872913831
7826,-1.862221205,0.020151291,1.886972725
7827,-1.840878487,-0.021447372,1.888701898
7828,-1.855834287,-0.001007815,1.844930208
7829,-1.842766398,0.018735912,1.866524088
7830,-1.856947422,0.018169072,1.891814494
7831,-1.857297564,0.042317148,1.858229411
7832,-1.856607395,0.044882484,1.869728285
7833,-1.860871989,-0.004580524,1.893635947
7834,-1.874911928,0.055029808,1.882202321
7835,-1.860086745,0.069827646,1.850536841
7836,-1.864236784,0.047949146,1.870700705
7837,-1.854208416,0.069685057,1.845609033
7838,-1.846708894,0.003256079,1.859065044
7839,-1.898964167,0.061966693,1.890526199
7840,-1.869049764,0.029523495,1.869369602
7841,-1.874557406,0.014570825,1.882929659
7842,-1.88007375,0.018362353,1.85459283
7843,-1.891578931,0.093701512,1.867859423
7844,-1.862791437,0.024623944,1.868391216
7845,-1.867689443,0.042233832,1.839395577
7846,-1.859347534,0.017565913,1.897586453
7847,-1.866802335,0.045547141,1.872405177
7848,-1.882641077,0.044936117,1.86299172
7849,-1.870611328,0.002431409,1.886798966
7850,-1.857288569,0.034944525,1.854265666
7851,-1.862465137,0.029200378,1.854376316
7852,-1.878361082,-0.004732106,1.901517934
7853,-1.851580387,0.026358749,1.866185749
7854,-1.895203513,0.029592859,1.879596281
7855,-1.853225911,0.020477924,1.876209897
7856,-1.866087306,0.060831066,1.857018572
7857,-1.855771869,0.025931898,1.868626332
7858,-1.86058228,0.007259535,1.879055601
7859,-1.867551953,-0.017179627,1.863684994
7860,-1.876887882,0.028287727,1.896175236
7861,-1.844476718,0.049391467,1.845156747
7862,-1.88125183,-0.009201165,1.881796813
7863,-1.871573198,0.027602545,1.883885396
7864,-1.86124962,0.044998402,1.832784331
7865,-1.870526344,0.000200404,1.892108834
7866,-1.854629517,0.004569765,1.874295819
7867,-1.844368112,0.021407007,1.871928668
7868,-1.895378077,0.049294729,1.863633901
7869,-1.872279698,0.026323546,1.883574516
7870,-1.877786607,0.001301546,1.892541802
7871,-1.87689082,0.001219044,1.865094608
7872,-1.86812461,-0.013261007,1.874079406
7873,-1.866752541,0.042055825,1.870320642
7874,-1.879493254,0.001888192,1.899755812
7875,-1.874943149,0.0006599,1.873374468
7876,-1.888954562,0.057457363,1.883905989
7877,-1.84683553,0.010196292,1.859431869
7878,-1.922447312,0.024222278,1.876347369
7879,-1.866244739,0.023730191,1.885870814
7880,-1.870537513,0.045768464,1.850449109
7881,-1.863827443,0.0297019,1.887807065
7882,-1.887439978,0.043578502,1.877130073
7883,-1.879154986,0.072282203,1.892138189
7884,-1.868302095,0.041706353,1.853610426
7885,-1.882144672,0.030058827,1.869062519
7886,-1.898951697,0.049967282,1.864840871
7887,-1.863613319,-0.001018567,1.86373167
7888,-1.856545794,0.008083273,1.875408584
7889,-1.890212715,-0.015529684,1.892448437
7890,-1.872503144,0.013924387,1.888357979
7891,-1.883419394,0.037465118,1.878848845
7892,-1.892898256,0.030149331,1.874079597
7893,-1.86717338,0.036154248,1.858164996
7894,-1.883674717,0.041213773,1.860862368
7895,-1.880713981,0.008095447,1.883712816
7896,-1.865397608,0.054016041,1.861877656
7897,-1.883391893,0.047420494,1.881265789
7898,-1.875503963,0.066356547,1.855996716
7899,-1.888122189,0.024129433,1.87993558
7900,-1.858627516,0.026110036,1.859911907
7901,-1.856217635,0.025755825,1.877430212
7902,-1.886893153,0.010744961,1.885125351
7903,-1.903288037,0.073184874,1.893925208
7904,-1.862348121,-0.006193077,1.866201282
7905,-1.889445615,0.01473579,1.888604182
7906,-1.861518484,-0.018838698,1.857980531
7907,-1.867794973,0.068383485,1.857576269
7908,-1.89953956,0.050891275,1.871013838
7909,-1.871359706,0.035775762,1.861699671
7910,-1.878176659,0.024223098,1.856798118
7911,-1.848409933,0.042258281,1.842505157
7912,-1.869056743,0.054235028,1.900702304
7913,-1.862239581,0.010361181,1.87701658
7914,-1.872642839,0.018464692,1.872865593
7915,-1.866894102,0.057184123,1.877766812
7916,-1.88265363,0.009056123,1.894420528
7917,-1.868814474,-0.004000644,1.880509263
7918,-1.880675787,0.022469076,1.910194576
7919,-1.864876163,-0.003139791,1.918488401
7920,-1.867391974,0.060472202,1.859705687
7921,-1.852982175,0.071661171,1.866387916
7922,-1.867494726,0.002255687,1.894615698
7923,-1.896155423,0.044137411,1.873229969
7924,-1.886949348,0.095660198,1.859066606
7925,-1.884039277,0.029783756,1.874309188
7926,-1.846565843,-0.013645295,1.882358068
7927,-1.891838622,0.033061974,1.876460695
7928,-1.89493584,0.034847183,1.89108212
7929,-1.876271552,0.023798589,1.881237835
7930,-1.868259394,0.025210775,1.885255575
7931,-1.891461682,0.083041266,1.874697757
7932,-1.90190599,0.035263933,1.876101506
7933,-1.839882874,-0.005978631,1.869143927
7934,-1.883397156,-0.002377933,1.889045125
7935,-1.886073291,0.028277645,1.87027747
7936,-1.880218256,0.031143824,1.884451002
7937,-1.888025826,0.009518334,1.910352784
7938,-1.88222155,0.046844112,1.885638791
7939,-1.863107413,-0.01354591,1.903283978
7940,-1.852605116,0.039300995,1.887155062
7941,-1.856438005,0.049946046,1.848066354
7942,-1.888496417,0.056322161,1.872318643
7943,-1.902944213,0.037828717,1.836698544
7944,-1.880491138,0.014794526,1.876413691
7945,-1.884028095,0.053982576,1.874333382
7946,-1.887096906,0.02112501,1.886381698
7947,-1.872758609,0.056967903,1.890585732
7948,-1.864178878,0.07024651,1.834526056
7949,-1.88074885,0.043130131,1.899754524
7950,-1.871455514,0.053138064,1.868889999
7951,-1.905978256,0.018977664,1.869784594
7952,-1.870553392,0.035090579,1.891335225
7953,-1.879202163,0.04077433,1.895362145
7954,-1.904731393,0.067142606,1.872304493
7955,-1.861059678,0.050770348,1.879800171
7956,-1.857901263,0.021131624,1.849061662
7957,-1.887376881,0.034503732,1.894851333
7958,-1.883855677,-0.009826091,1.878194565
7959,-1.914553487,0.01595643,1.899720144
7960,-1.877354616,0.085868962,1.841880137
7961,-1.905033845,0.04620642,1.867676413
7962,-1.870802647,0.015425388,1.878444493
7963,-1.870309716,-0.005915377,1.905541843
7964,-1.894418555,0.081631899,1.890516019
7965,-1.913691735,0.033936998,1.892046446
7966,-1.932335186,0.029981359,1.893238807
7967,-1.892118919,0.051289819,1.875000226
7968,-1.899909776,0.054772094,1.884659821
7969,-1.900882536,0.03574745,1.870222139
7970,-1.91937086,0.035944059,1.882754403
7971,-1.897439259,0.057655502,1.847638649
7972,-1.884604055,0.054008331,1.867923445
7973,-1.868467981,0.055154951,1.881292385
7974,-1.896425068,-0.015417279,1.889711148
7975,-1.853105092,0.034569543,1.88214497
7976,-1.873198098,-0.00401627,1.885903859
7977,-1.872386211,0.024420925,1.901996648
7978,-1.901524091,0.029132567,1.894819039
7979,-1.880380917,0.058410438,1.871635205
7980,-1.873090625,0.046163572,1.864907938
7981,-1.861881065,0.060282836,1.863178807
7982,-1.861993337,0.043944381,1.865355295
7983,-1.892522061,0.03401929,1.897538662
7984,-1.881887889,0.039696226,1.873793876
7985,-1.875651431,0.009371027,1.900950921
7986,-1.855569154,0.022596944,1.859633863
7987,-1.889612675,0.00593587,1.881962842
7988,-1.892738801,0.041616423,1.903235978
7989,-1.886332059,0.041013483,1.879220861
7990,-1.881020737,0.022381747,1.893406194
7991,-1.879213548,0.070101768,1.880446881
7992,-1.844306177,-0.006101272,1.869517851
7993,-1.869591695,0.07931241,1.840102035
7994,-1.876108241,0.057640366,1.871224803
7995,-1.890632665,0.100389961,1.860741365
7996,-1.910580564,0.053738391,1.863101214
7997,-1.889668632,0.020364456,1.914051235
7998,-1.888649487,0.053934013,1.882056475
7999,-1.903107983,0.031822471,1.881699747
8000,-1.884477478,0.096899208,1.844680196
8001,-1.888804996,0.023085983,1.901889616
8002,-1.872659415,0.035409342,1.877097422
8003,-1.865469801,0.070360504,1.889285445
8004,-1.836639303,0.015228361,1.869657129
8005,-1.884116781,-0.000125209,1.899052298
8006,-1.878006124,0.027005175,1.887864965
8007,-1.89045428,0.003934184,1.901066732
8008,-1.891003758,0.068260759,1.858885789
8009,-1.899955398,0.005456935,1.894086486
8010,-1.877275401,0.020241936,1.890361643
8011,-1.839889085,0.035213873,1.895705646
8012,-1.87155385,0.038615234,1.887898803
8013,-1.885484415,0.05437002,1.911915267
8014,-1.898583037,0.050660215,1.894953144
8015,-1.875750476,0.015206964,1.864301854
8016,-1.861466628,-0.019419365,1.875755006
8017,-1.878893602,0.046122862,1.856946898
8018,-1.902671921,0.068322994,1.862977272
8019,-1.864604789,-0.030744486,1.911172426
8020,-1.882032174,-0.010648694,1.914754713
8021,-1.885369569,0.024621014,1.873131371
8022,-1.861265308,0.015774377,1.897595543
8023,-1.886792892,0.022742752,1.868562269
8024,-1.889250082,0.049899373,1.870734644
8025,-1.864036906,0.0578635,1.860041863
8026,-1.894497609,0.018776959,1.887612355
8027,-1.864459926,0.035074692,1.865142226
8028,-1.861131561,0.019038261,1.870610815
8029,-1.857117128,0.028975409,1.852504241
8030,-1.879520595,0.04644537,1.881907725
8031,-1.884911561,0.072022572,1.837888294
8032,-1.891179329,0.036982194,1.895414037
8033,-1.902294606,0.078240156,1.873570615
8034,-1.8880328,0.045561779,1.879881537
8035,-1.856480986,0.012539283,1.879628062
8036,-1.875803924,0.003035925,1.883890623
8037,-1.879480314,0.043256525,1.868160456
8038,-1.890375382,0.080533788,1.877859104
8039,-1.881252337,0.025624607,1.90065009
8040,-1.881867135,0.085427996,1.866399431
8041,-1.899730992,0.064275507,1.887671119
8042,-1.850903624,0.0203021,1.889426368
8043,-1.898131311,0.009926703,1.923164338
8044,-1.879295111,0.025782525,1.889793944
8045,-1.864214933,0.064989842,1.879268169
8046,-1.906472951,0.082317915,1.896747434
8047,-1.912573683,0.07308127,1.841759044
8048,-1.876570106,0.033142751,1.875409013
8049,-1.886522937,0.065836072,1.854579175
8050,-1.872998828,0.041126771,1.887312019
8051,-1.899470967,0.067021832,1.863458157
8052,-1.889521849,0.045097915,1.893942106
8053,-1.879970556,0.025548647,1.895889747
8054,-1.89130469,0.043870889,1.888929141
8055,-1.881558079,0.03651059,1.875064898
8056,-1.891408867,0.015858526,1.897234988
8057,-1.868536317,0.014330146,1.901343536
8058,-1.89634164,0.035396138,1.891915405
8059,-1.911051929,0.020680647,1.880522579
8060,-1.875702411,0.00779448,1.902767706
8061,-1.923309332,0.058788385,1.914102674
8062,-1.894527823,0.071123239,1.868076515
8063,-1.885310912,-0.019424845,1.869969124
8064,-1.929375988,0.0763065,1.896839887
8065,-1.873858213,0.072627809,1.870468193
8066,-1.913075304,0.03532901,1.889856327
8067,-1.921633708,0.018408105,1.884252238
8068,-1.881747717,0.027159469,1.878798842
8069,-1.88599208,0.013886754,1.901744908
8070,-1.897591865,0.005008222,1.926247913
8071,-1.894967991,0.023404544,1.889356011
8072,-1.894732839,-0.007949812,1.886606014
8073,-1.886331809,0.054012824,1.879414153
8074,-1.898291188,0.023843325,1.886646163
8075,-1.868817717,0.025102405,1.891068512
8076,-1.875057214,0.057306411,1.888711816
8077,-1.892625225,0.035842543,1.884292251
8078,-1.894852901,0.047010822,1.870619792
8079,-1.877687216,0.042348247,1.880556369
8080,-1.870378727,0.016187012,1.887451905
8081,-1.891858798,-0.006617122,1.911417228
8082,-1.868495345,0.026090195,1.881033742
8083,-1.907255149,-0.01033825,1.910524082
8084,-1.895609277,0.035265189,1.891131806
8085,-1.896022522,-0.008009795,1.904491448
8086,-1.90954026,0.057128465,1.879220372
8087,-1.89234764,0.065539613,1.90401513
8088,-1.897454143,0.025139162,1.901228386
8089,-1.860106099,-0.047536789,1.934478009
8090,-1.87727266,0.069499064,1.892373431
8091,-1.84764933,0.019753672,1.876934665
8092,-1.855001068,0.039046235,1.862867749
8093,-1.899061787,0.028637132,1.899925762
8094,-1.881750882,0.066009462,1.871325421
8095,-1.871944278,0.031767322,1.872256035
8096,-1.899947637,0.039994031,1.87162084
8097,-1.905181694,0.000957323,1.920565617
8098,-1.903326958,0.044583244,1.909979671
8099,-1.91267792,0.01891501,1.878897274
8100,-1.887708896,0.021732977,1.86498338
8101,-1.881905264,0.036287323,1.869795525
8102,-1.89814564,0.010837767,1.866098565
8103,-1.887088662,0.021415467,1.870445687
8104,-1.900512427,0.039984582,1.895474035
8105,-1.871163607,0.020818431,1.898977005
8106,-1.920454878,0.067473091,1.896257347
8107,-1.871421671,0.020531463,1.889602977
8108,-1.885100347,-0.00227418,1.885078579
8109,-1.895702022,0.005281292,1.896896368
8110,-1.888928109,0.012941611,1.884965664
8111,-1.892960513,0.018357936,1.87616244
8112,-1.902516013,0.043432834,1.888851535
8113,-1.884581596,0.055030061,1.916926146
8114,-1.897458076,0.030156076,1.892314285
8115,-1.881442392,0.04803499,1.893811339
8116,-1.891498029,0.036919625,1.867821544
8117,-1.900203401,0.017407112,1.904700166
8118,-1.886646998,0.015768051,1.88942098
8119,-1.878151256,0.029310539,1.867669749
8120,-1.892764181,0.012473918,1.917695403
8121,-1.902799064,0.045337558,1.910975087
8122,-1.889033633,0.033289626,1.880550843
8123,-1.862221658,0.054676194,1.882227659
8124,-1.896807683,0.018683166,1.88020615
8125,-1.889264572,0.027433492,1.896990001
8126,-1.871106702,0.066833146,1.838605243
8127,-1.892185533,0.061929407,1.880961025
8128,-1.866385949,0.053919515,1.885777515
8129,-1.887071496,0.00868277,1.916988212
8130,-1.873083949,0.021191329,1.861506164
8131,-1.917544961,0.078410786,1.881651264
8132,-1.923961955,0.040116664,1.869690663
8133,-1.88289969,0.008980052,1.885134774
8134,-1.906905955,0.058000736,1.888170624
8135,-1.890150684,0.066246033,1.869431287
8136,-1.888318503,0.043139433,1.888524091
8137,-1.896283823,0.086294428,1.875493586
8138,-1.878984356,0.036209853,1.887891042
8139,-1.906682068,0.022193663,1.885255432
8140,-1.864804292,0.001307296,1.889990455
8141,-1.901227933,0.002544401,1.911518884
8142,-1.906075424,0.016862001,1.892376256
8143,-1.925024563,0.049614375,1.892955357
8144,-1.912693691,0.049078792,1.865062678
8145,-1.884642911,0.020532812,1.858985716
8146,-1.901779902,0.03825739,1.886291587
8147,-1.885686356,-6.86E-05,1.874712682
8148,-1.88515119,0.079741724,1.865984446
8149,-1.887601024,0.067550641,1.870979756
8150,-1.914429206,0.05578238,1.900865918
8151,-1.897153127,0.065804981,1.872306651
8152,-1.886729568,0.01740573,1.869654536
8153,-1.923656249,0.045317633,1.870587933
8154,-1.892657417,0.022016511,1.915354544
8155,-1.87534045,0.02234943,1.877804703
8156,-1.937276816,0.036066454,1.908188158
8157,-1.905351692,0.032026453,1.901879799
8158,-1.893697011,0.053631343,1.884729844
8159,-1.922081536,-0.009894963,1.905794829
8160,-1.870163751,-0.022668743,1.928602523
8161,-1.885793829,0.010456875,1.912805343
8162,-1.87909289,0.029563277,1.891250157
8163,-1.906028277,0.033347394,1.876685357
8164,-1.892697078,-0.013302907,1.9318578
8165,-1.941100335,0.091207329,1.86973294
8166,-1.908108699,0.023757972,1.887031966
8167,-1.918200213,0.020278511,1.910354787
8168,-1.891088265,0.073616564,1.867975175
8169,-1.910419118,0.052101951,1.899119443
8170,-1.873651767,0.081311855,1.85915643
8171,-1.8981547,0.082608104,1.872152781
8172,-1.877662647,0.004864018,1.900169331
8173,-1.911397648,0.06522622,1.864018887
8174,-1.887517208,0.007919563,1.893653286
8175,-1.909524167,0.095137406,1.880615461
8176,-1.901454103,0.059864391,1.86952728
8177,-1.897713357,0.019081593,1.903623182
8178,-1.860189074,0.031556554,1.852721584
8179,-1.898439765,0.015362568,1.906252712
8180,-1.894575775,0.040488439,1.898764396
8181,-1.885508168,0.045290546,1.896363157
8182,-1.913955265,0.03599398,1.890584707
8183,-1.93273831,0.059670785,1.887235934
8184,-1.899198854,0.012368258,1.884255874
8185,-1.887532705,0.034777187,1.880547476
8186,-1.893727738,0.019599533,1.90333147
8187,-1.914933699,0.01148831,1.919138515
8188,-1.89635064,0.022248267,1.925822157
8189,-1.883782268,0.041082989,1.899082792
8190,-1.924645871,0.015344992,1.898022634
8191,-1.918124336,0.069033511,1.877873617
8192,-1.905620396,0.025239177,1.916269749
8193,-1.924236059,0.026304901,1.908194262
8194,-1.929911876,0.057556223,1.905217874
8195,-1.92055788,0.036264183,1.905020517
8196,-1.901243967,0.060037749,1.889655644
8197,-1.883068162,0.033911338,1.896436691
8198,-1.917880374,0.060012337,1.871638137
8199,-1.922113544,0.037071334,1.888400811
8200,-1.891774452,0.041761307,1.877531368
8201,-1.900327748,0.038396968,1.875927275
8202,-1.90041815,0.078730572,1.913409001
8203,-1.90664652,0.02024683,1.88630389
